idSugestaoResposta,sugestaoResposta,comentario,IDComentarioFK,IDUsuarioFK,,,,,,,,,,,
2023,"Prezada cliente, 

Lamentamos muito pela má experiência que você teve em nosso restaurante. Pedimos desculpas pelo ocorrido com a organização das mesas e pelo atraso no atendimento. Compreendemos que o atendimento é essencial e vamos reforçar a importância disso com nossa equipe. Agradecemos por compartilhar seu feedback conosco, pois é através dele que podemos melhorar nossos serviços. Esperamos ter a oportunidade de recebê-la novamente e proporcionar uma experiência positiva. 

Atenciosamente, 
Equipe do restaurante","Ao chegar, fomos para a parte lateral ao fundo, ouvi um garçom falar ao outro por que deixou entrar, era para mandar para o outro salão. Isso já decepcionou.
Levantamos e fomos ao outro salão, onde as mesas limpas estavam ocupadas e as vazias sujas.
Ficamos exatamente 5 min esperando para sentar, ninguém limpou alguma mesa ou foi até nós.
Então, atendimento é a alma do negócio.",74393,66026,,,,,,,,,,,
2024,"Prezada cliente,

Agradecemos por compartilhar sua experiência conosco. Lamentamos sinceramente que a qualidade do nosso filet mignon não tenha atendido às suas expectativas. 

Pedimos desculpas pela falta de tempero no segundo prato que lhe foi servido. Vamos analisar internamente o ocorrido para garantir que isso não se repita. 

Quanto à ausência do gerente, pedimos desculpas pela falha em não tê-lo atendido pessoalmente. Valorizamos muito a satisfação dos nossos clientes e estamos trabalhando para melhorar nossa comunicação interna.

Esperamos ter a oportunidade de recebê-la novamente em nosso restaurante e proporcionar uma experiência gastronômica mais satisfatória.

Atenciosamente,
A equipe do restaurante","Estamos passeando em Manaus.  Fui no restaurante na semana passada e todos os pratos de peixe estavam muito bons. Voltei hoje e pedimos um filet mignon mal passado. Ele veio ao ponto. Reclamamos e voltou um filet mal passado mas sem sal, pimenta, enfim, muito...ruim. A atendente, muito atenciosa, pediu mil desculpas. Mas o gerente não apareceu.Mais",222116,122611,,,,,,,,,,,
2025,"Caro cliente, agradecemos pelo seu feedback. Lamentamos que a sua experiência tenha sido negativamente afetada após a reforma. Levaremos em consideração suas observações sobre a diminuição das opções no cardápio e o atendimento. Faremos o possível para melhorar e recuperar a qualidade que você apreciava anteriormente. Obrigado pela sua compreensão.","Era bom, antes não era só uma café, era experiência que entregavam. Você se sentia bem além de excelentes produtos e variedades. Após a reforma as opções no cardápio diminuiram, o preço ficou extremamente elevado e atendimento caiu.",143154,79451,,,,,,,,,,,
2026,"Caro cliente,

Agradecemos pelo seu feedback e lamentamos que sua experiência em nosso restaurante não tenha sido completamente satisfatória. Entendemos que o espaço é um pouco apertado e que a falta de estacionamento pode ser inconveniente.

Quanto à variedade de bolos, reconhecemos que é um aspecto comum em Manaus, porém, entendemos que não tenha sido algo que tenha impressionado você. Pedimos desculpas por não termos atendido às suas expectativas.

Quanto às mesinhas ocupadas, entendemos que isso possa ter causado algum desconforto. Vamos avaliar essa questão para melhorar a experiência de nossos clientes.

Agradecemos por compartilhar suas impressões conosco e iremos considerá-las para buscar melhorias em nosso estabelecimento. Esperamos ter a oportunidade de recebê-lo novamente no futuro para proporcionar uma experiência mais satisfatória.

Atenciosamente,
Equipe do restaurante","local apertado, sem estacionamento, fachada bonitinha, muito bolo que é normal em manaus, mas nada que se possa ficar de boca aberta. 3 mesinhas com muita gente para tomar um café . preferivel que nao tivesse. pais normais de qualquer padaria e só. decepcionado, manaus...continua sem uma padaria classe A. como vi em belo horizonte.Mais",214024,119646,,,,,,,,,,,
2027,"Caro cliente, agradecemos por compartilhar sua experiência conosco. Ficamos felizes em saber que você apreciou a melhoria na qualidade da comida, especialmente nossas pizzas e sanduíches. No entanto, lamentamos profundamente pelo péssimo atendimento que você e sua família receberam durante suas visitas ao nosso restaurante. Entendemos sua frustração em relação ao encerramento do rodízio às 22:00 e a demora para serem atendidos. Reconhecemos que essas situações afetaram negativamente sua experiência e estamos trabalhando para melhorar nosso serviço. Esperamos ter a oportunidade de recebê-lo novamente no futuro e proporcionar uma experiência melhor para você e sua família.","Conheço a Mays Sabor a anos e frequentei o lugar por muito tempo antes de se tornar o que é hoje. A qualidade da comida melhorou muito, a pizza e sanduíches são muito bons, eu diria que estão entre os melhores de Manaus. Mas tudo isso de nada adianta se tivermos um péssimo atendimento. Por duas vezes que fui com minha família para o rodízio e em ambas não fomos atendidos. A primeira se deu pelo fato de termos chegado as 22:05 e eles informam que às 22:00 encerra o rodízio. Entendi, pois, o salão estava vazio e não compensava mesmo o rodízio. A segunda foi a pior. Chegamos antes das 22:00, nos atenderam somente às 22:10 com a mesma resposta, que havia encerrado. Ficamos quase 20 minutos esperando atendimento e pudemos notar que essa demora se deu justamente pelo fato de que estávamos ali para o rodizio e a demora para sermos atendidos após as 22:00 era pra usar essa desculpa e neste dia o salão estava com muito mais clientes e alguns consumindo o mesmo rodízio que fora negado pra nós. Não que vá fazer falta para eles, mas mesmo por se tratar de uma pizzaria próximo de casa, dificilmente eu voltarei a frequentar o local com minha família.",138650,57594,,,,,,,,,,,
2028,"Olá, agradecemos por compartilhar seu feedback conosco. Lamentamos que você tenha tido a impressão de que nossos preços estão acima do normal. Levaremos sua opinião em consideração para avaliar nossos valores. Obrigada pela visita.",Preço acima do normal. Não recomendo.,10561,50157,,,,,,,,,,,
2029,"Caro cliente, agradecemos pelo seu feedback. Lamentamos que a sua experiência no nosso estabelecimento não tenha atendido às suas expectativas. Estamos cientes dos pontos mencionados e estamos trabalhando para melhorar as condições das máquinas, sofás e estacionamento. Esperamos ter a oportunidade de recebê-lo novamente no futuro e proporcionar uma experiência mais satisfatória.",Uma pessoa que tenha ido na decada de 90 e agora em 2022 ao amazonbowling nao nota nenhuma diferença. As maquinas sao obsoletas. Os sofás rasgados. Estacionamento sem vagas adequadas. Mds,13834,14235,,,,,,,,,,,
2030,"Caro cliente, agradecemos por compartilhar sua opinião sobre nossa experiência no restaurante. Lamentamos que não tenha sido totalmente satisfatória. Estamos sempre em busca de melhorias e valorizamos seu feedback. Esperamos ter a oportunidade de recebê-lo novamente para proporcionar uma experiência melhor.",Pouco bom,159835,27446,,,,,,,,,,,
2031,"Olá, agradecemos por compartilhar sua experiência conosco. Lamentamos que o atendimento e a pizza não tenham atendido às suas expectativas. Levaremos suas críticas em consideração para melhorar nossos serviços. Obrigada pela visita.",O ambiente é agradável. Atendimento péssimo. Pizza horrível. Preço pior ainda!!! Não recomendo.,173820,80090,,,,,,,,,,,
2032,"Caro cliente, agradecemos pelo seu feedback. Lamentamos que a comida não tenha atendido às suas expectativas em relação ao sabor. Vamos revisar nossos processos para garantir uma melhoria contínua. Quanto ao preço, entendemos sua preocupação e vamos considerar isso em nossas futuras decisões. Esperamos ter a oportunidade de recebê-lo novamente e proporcionar uma experiência melhor.",Comida sem sabor preço caríssimo já foi muito boa hoje deixa a desejar,39932,50086,,,,,,,,,,,
2033,"Caro cliente, lamentamos profundamente pela experiência negativa que você teve em nosso restaurante. Reconhecemos que houve uma falta de respeito ao permitir que os motoqueiros furassem a fila, o que não condiz com nossos valores e padrões de atendimento. Pedimos desculpas pela desculpa esfarrapada dada pelo nosso funcionário da portaria, isso não deveria ter acontecido. Valorizamos todos os nossos clientes e não acreditamos em tratamento diferenciado. Levaremos seu feedback a sério para garantir que isso não se repita no futuro. Agradecemos por nos informar e esperamos ter a oportunidade de reconquistar sua confiança em uma próxima visita.","Total falta de respeito com os clientes, mais de uma hora na fila e de repente um bando de motoqueiros fura a fila e o rapaz da portaria da uma desculpa esfarrapada pra justificar. Só fui uma vez pra nunca mais, não sou melhor e nem pior que ninguém pra sofrer sofrer tratamento diferenciado….",143071,24401,,,,,,,,,,,
2034,"Caro cliente, agradecemos por compartilhar sua experiência conosco. Lamentamos que sua visita não tenha atendido às suas expectativas. Levaremos em consideração suas observações sobre as porções e a qualidade dos pratos para melhorar nosso serviço. Agradecemos seu feedback e esperamos ter a oportunidade de recebê-lo novamente para proporcionar uma experiência mais satisfatória.","Essa visita foi frustrante.  Porções muito pequenas e pratos apenas razoáveis.  Prato de massa ínfimo, muito, muito pequeno. Ainda que seja um bistrot francês, é inaceitável um prato principal tão pequeno, principalmente considerando o preço alto.  Não é terrível, mas a combinação preço alto, pouca comida é decepcionante.",219141,118930,,,,,,,,,,,
2035,"Olá, agradecemos pelo seu feedback. Lamentamos que a sua experiência não tenha sido satisfatória. Vamos levar em consideração as suas observações sobre o preço do rodízio e a falta de alguns pratos. Também vamos analisar a qualidade da nossa opção temporária de legumes. Quanto à música ao vivo, vamos avaliar o repertório para tornar o ambiente mais agradável. Agradecemos novamente pelo seu comentário e esperamos ter a oportunidade de melhor atendê-la no futuro.","Rodízio  muito caro, porém  não tinha bolinho de bacalhau,  não tinha sobremesa de morango, uramaki Califórnia,  temporária de legumes horrível...Não recomendo... Músicas ao vivo melancólicas!!",137509,106696,,,,,,,,,,,
2036,"Olá, agradecemos pelo seu feedback. Lamentamos que você tenha achado caro. Levamos em consideração sua opinião e vamos avaliar nossos preços. Esperamos que você nos dê outra oportunidade no futuro. Obrigada!",Achei caro demais,149119,33777,,,,,,,,,,,
2037,"Caro cliente, lamentamos muito pela má experiência que teve em nosso restaurante. Levamos a sério os comentários dos nossos clientes e estamos trabalhando para melhorar nosso atendimento. Agradecemos por compartilhar sua opinião e faremos o possível para corrigir essas questões. Esperamos ter a oportunidade de recebê-lo novamente e proporcionar uma experiência melhor.","Péssimo atendimento,  funcionários mal treinados e gerente que vai embora antes do fechamento do estabelecimento. Experiência oferecida não vale nem 50% do valor cobrado pelo restaurante.  Prato normal não vale o que o restaurante cobra.",207705,121066,,,,,,,,,,,
2038,"Prezado cliente,

Agradecemos pelo seu feedback e lamentamos que sua experiência no nosso restaurante não tenha sido satisfatória. Pedimos desculpas pelo atendimento aquém do esperado e pela falta de proteção contra moscas e poeira. Levaremos suas observações em consideração para melhorar esses aspectos. Quanto ao preço do cardápio, vamos revisar nossos custos para oferecer opções mais acessíveis. Esperamos ter a oportunidade de recebê-lo novamente e proporcionar uma experiência melhor.

Atenciosamente,
Equipe do restaurante","Atendimento não foi bom, estrutura necessita de alguma espécie de tela ou vidro contra as moscas, poeira e muito caro o cardápio.",130716,72468,,,,,,,,,,,
