idSugestaoResposta,sugestaoResposta,comentario,IDComentarioFK,IDUsuarioFK
1605,"Olá, agradecemos pelo seu feedback sobre o nosso atendimento via telefone e a qualidade das pizzas e esfihas. Lamentamos muito por qualquer inconveniente causado. Levamos suas observações a sério e iremos revisar nossos processos para melhorar a experiência dos nossos clientes. Pedimos desculpas pelo ocorrido e esperamos ter a oportunidade de reconquistar sua confiança no futuro.","Sempre peço por delivery, mas o atendimento via telefone é péssimo. Uma vez tentei ligar não consegui de jeito nenhum. Mas os Manauaras que me desculpem, acho que o péssimo atendimento é uma cultura dessa cidade, praticamente todos os colegas que vieram morar aqui relatam isso e de fato é raro uma pessoa que te atenda direito nesse lugar. Quando comecei a ser cliente as pizzas e esfihas eram ótimas mas de uns 3 pedidos pra cá, só Jesus na causa. Acho que mudaram a direção dessa pizzaria. Desinstalei o aplicativo, não pretendo mais comparar com eles. Minha vizinha tbm disse a mesma coisa, que a qualidade caiu. Ontem pedi esfihas e vieram meio queimadas, a de portuguesa estava com aparência de uma semana na geladeira. Não vou ficar jogando meu dinheiro fora, essa não é a única pizzaria dessa cidade.",32064,59259
2089,"Caro cliente, lamentamos profundamente pela má experiência que você teve em nosso restaurante. Pedimos desculpas pelos preços elevados, pelo atendimento insatisfatório, pela comida mal preparada e pela demora excessiva. Levaremos seus comentários em consideração para melhorar nossos serviços e garantir que isso não aconteça novamente. Agradecemos pelo seu feedback e esperamos ter a oportunidade de oferecer uma experiência positiva no futuro.","Nunca mais, preços caros, atendimento péssimo, comida crua, demora excessiva.",203198,46144
1869,"Olá, agradecemos por compartilhar sua experiência conosco. Lamentamos muito pelo atendimento e pela qualidade do peixe que você recebeu. Vamos analisar esses pontos negativos e trabalhar para melhorar. Agradecemos seu feedback e esperamos ter a oportunidade de recebê-lo novamente para uma experiência melhor.","Local bonito, primeira vez que eu fui. Sinceramente atendimento péssimo,  peixe estava mal feito duro.. não gostei
Tive dor de barriga.. não recomendo",44681,41107
1481,"Caro cliente, agradecemos por compartilhar sua experiência conosco. Lamentamos profundamente pelo atendimento insatisfatório que você recebeu. Pedimos desculpas pela falta de informação sobre a emissão da Nota Fiscal e pelo atraso no retorno de nossa equipe. Vamos investigar o ocorrido e tomar as medidas necessárias para garantir que isso não se repita. Agradecemos por nos informar sobre essa questão e esperamos ter a oportunidade de recebê-lo novamente em nosso restaurante.","A comida estava boa, mas o atendimento péssimo. Não me informaram que estavam sem emitir NF (até agora não falaram o motivo) e estão se recusando a emitir a Nota Fiscal. Deixei o meu telefone para enviarem e até o momento não entraram em contato. Liguei e disseram que iam retornar em seguida.",224053,123003
1451,"Caro cliente,

Lamentamos sinceramente pela experiência negativa que você teve em nosso restaurante. Reconhecemos que houve uma falha no serviço e que a demora na entrega da comida afetou sua experiência. Pedimos desculpas por qualquer inconveniente causado.

Levaremos suas críticas construtivas em consideração para melhorar nosso atendimento e garantir que situações como essa não se repitam. Gostaríamos de ter a oportunidade de recebê-lo novamente e proporcionar uma experiência positiva.

Agradecemos por compartilhar sua opinião e esperamos poder reconquistar sua confiança no futuro.

Atenciosamente,
A equipe do restaurante","Proposta muito boa, mas serviço lamentável. Pedi uma entrada, um prato principal e um suco. Levou 1h20 pra eu receber minha comida, cobrando diversas vezes o garçom, que parecia estar perdido e com zero simpatia em atender. Quando a comida chegou, arroz frio, bacalhau sem sabor, um verdadeiro show de horror. Nao me foi pedido nem ao menos desculpas pela demora. Definitivamente nao vale a segunda visita.",198402,22945
1801,"Olá,

Lamentamos que você tenha tido uma experiência negativa em nosso restaurante. Pedimos desculpas pelos cafés de má qualidade e pelo atendimento demorado. Faremos o possível para melhorar esses aspectos. Quanto aos preços, levaremos em consideração sua observação para fazer ajustes, se necessário. Agradecemos o seu feedback e esperamos ter a oportunidade de proporcionar uma experiência melhor no futuro.

Atenciosamente,
[Seu nome]",Cafés especiais de péssima qualidade. Todos azedos. Atendimento demorado. Preços inadequados em relação a qualidade. Não recomendo. Mesmo estando melhor shopping de Manaus - Manauara shopping.,143128,69703
1564,"Caro cliente, agradecemos por compartilhar sua experiência conosco. Lamentamos sinceramente pelo comportamento da nossa funcionária no caixa. Vamos abordar essa questão internamente para garantir que todos os clientes sejam atendidos com cordialidade. Esperamos ter a oportunidade de recebê-lo novamente em nosso restaurante.","É até um ótimo lugar, mas a moça do caixa vive emburrada, se ela não quer trabalhar pede não precisa descontar nos clientes! Obs:já fui na padaria várias vezes.",189227,58597
1522,"Caro cliente, lamentamos profundamente pela experiência negativa que você teve em nosso restaurante. A qualidade do atendimento é uma prioridade para nós, e vamos investigar o ocorrido para melhorar nossos serviços. Agradecemos por compartilhar sua opinião e esperamos ter a oportunidade de recebê-lo novamente para oferecer uma experiência melhor.",Atendimento ruim,190808,76751
935,"Olá, agradecemos por compartilhar sua opinião conosco. Lamentamos que você tenha sentido uma diminuição na qualidade do nosso serviço. Gostaríamos de ouvir mais sobre sua experiência para entender melhor como podemos melhorar. Obrigada pelo seu feedback.","Já gostei muito, mas agora sinto que o valor aumentou e a qualidade diminuiu.",234240,131681
1643,"Olá, agradecemos pelo seu feedback. Sentimos muito que a sua experiência não tenha sido satisfatória. Vamos levar em consideração suas observações sobre as mesas, o ambiente e o estado do cardápio para fazer melhorias. Entendemos que a agilidade do atendimento pode ser um ponto de atenção e vamos trabalhar para melhorar isso. Esperamos ter a oportunidade de recebê-la novamente e proporcionar uma experiência melhor.","O bar tem cara de boteco mesmo: as melhores mesas são as da calçada e da rua; o ambiente tem aspecto de sujo e o estado do cardápio denuncia que é verdade. O garçom, sozinho, corre de um lado para o outro.",216174,120690
1245,Agradecemos pelo seu comentário e por escolher nosso restaurante para trazer sua família. Ficamos felizes em saber que você teve uma experiência agradável e gostou da nossa pizza.,Um ambiente agradável para trazer sua família e degustar uma ótima pizza,173997,88916
1341,"Olá, agradecemos pelo seu feedback. Lamentamos que o atendimento não tenha atendido às suas expectativas. Estamos sempre buscando melhorar e iremos trabalhar para oferecer um atendimento mais satisfatório. Esperamos ter a oportunidade de recebê-la novamente em nosso restaurante.",O atendimento pode melhorar bastante.,143848,73050
1912,"Caro cliente, agradecemos por compartilhar sua experiência conosco. Lamentamos pelo inconveniente causado pela fila para entrar em nosso restaurante. Estamos trabalhando para melhorar o fluxo de entrada e garantir uma experiência mais tranquila para todos os clientes. Agradecemos sua compreensão e esperamos recebê-lo novamente em breve.",Muito tumultuado uma fila enorme para entrar,108664,62893
1897,"Caro cliente,

Lamentamos sinceramente pela experiência negativa que você teve em nosso restaurante. Nós levamos seu feedback muito a sério e estamos trabalhando para melhorar nossos serviços. Pedimos desculpas pelo comportamento inadequado da nossa atendente e pela falta de atenção ao seu pedido.

Quanto à taxa de um dólar por item para pedidos para viagem, gostaríamos de esclarecer que essa taxa é aplicada para cobrir os custos adicionais de embalagem e preparação dos pedidos para viagem. No entanto, vamos revisar nossa política de preços para garantir que seja justa e transparente para todos os nossos clientes.

Em relação ao desconto para membros de férias em pedidos para viagem, entendemos sua frustração e vamos analisar essa questão internamente. Agradecemos por nos informar sobre isso.

Esperamos que você nos dê outra chance para mostrar que podemos oferecer um serviço de qualidade. Estamos comprometidos em melhorar e proporcionar uma experiência positiva a todos os nossos clientes.

Atenciosamente,
Equipe do restaurante",Serviço terrível. Cashier disse ao gerente assistente que estava ocupada quando lhe mandaram fazer o pedido. Eles cobram uma taxa de dólar por item para ir. Os membros de férias não recebem o desconto para fazer pedidos.,59040,39560
1770,"Prezada cliente, lamentamos profundamente que a sua experiência em nosso restaurante tenha sido decepcionante. Gostaríamos de entender melhor os pontos negativos mencionados em seu comentário para podermos melhorar nossa qualidade. Agradecemos por compartilhar sua opinião e esperamos ter a oportunidade de lhe oferecer uma experiência gastronômica mais satisfatória no futuro.",A comida `e orrorosa e fraca e super hiper orrorosa,133703,68254
1618,"Caro cliente, agradecemos pelo seu feedback. Lamentamos que a apresentação do nosso latte não tenha correspondido às suas expectativas. Vamos revisar nossos procedimentos para garantir que isso não aconteça novamente. Agradecemos por nos informar e esperamos ter a oportunidade de recebê-lo novamente em breve.","A comida era boa, mas fomos principalmente para o café. O 'Latte' era servido em um copo de cerveja e não tinha muito a ver com esse nome.",160285,91120
1038,"Olá, agradeço por compartilhar sua opinião sobre nossa pizza. Lamentamos que a massa não tenha atendido às suas expectativas e que o recheio não tenha sido satisfatório. Vamos revisar nossos processos para melhorar esses pontos. Quanto à cobrança pela caixa da pizza, isso é algo que podemos avaliar. Agradecemos por nos informar e faremos o possível para melhorar.","Não gostei da pizza, a massa parece uma casca seca e o recheio pode melhorar, alguns sabores sequer colocam queijo. Ainda cobram pela caixa da pizza.",103818,66662
